airport_japan,名称,通称,英語表記,type,説明,wikidata,wikidata2,wikipedia,分類,運営者,DBpedia,国,国コード,Property,GeoNames.jp,都道府県,GeoNamesJp,市区町村,GeoNamesID,住所,lat,long,駅,駅2,GoogleMapsCustomerID,種別,地方,地方2,ID,ID2,Webサイト,数値,単位,wikivoyage
https://linkingopendata.com/airport/?RJAA,成田国際空港,成田空港|新東京国際空港,Narita International Airport,https://imilite.org/施設型,日本の千葉県成田市にある国際空港,Q36454,https://www.wikidata.org/wiki/Q36454,https://ja.wikipedia.org/wiki/成田国際空港,空港,成田国際空港株式会社,http://ja.dbpedia.org/page/成田国際空港,日本,JPN,Q17,https://geonames.jp/resource/千葉県,千葉県,https://geonames.jp/resource/千葉県成田市,成田市,6300307,千葉県成田市古込1-1,35.773584,140.388304,成田空港駅|空港第2ビル駅,https://uedayou.net/jrslod/東日本旅客鉄道/成田線/成田空港,15379275550635200000,会社管理空港,https://linkingopendata.com/local/関東地方,関東地方,NRT,RJAA,https://www.narita-airport.jp/jp,4000|2500,m,https://ja.wikivoyage.org/wiki/成田空港
https://linkingopendata.com/airport/?RJGG,中部国際空港,中部地方国際空港|セントレア|中部空港|名古屋（中部）,Chubu Centrair International Airport,https://imilite.org/施設型,日本の愛知県常滑市にある空港,Q679345,https://www.wikidata.org/wiki/Q679345,https://ja.wikipedia.org/wiki/中部国際空港,空港,中部国際空港株式会社,http://ja.dbpedia.org/page/中部国際空港,日本,JPN,Q17,https://geonames.jp/resource/愛知県,愛知県,https://geonames.jp/resource/愛知県常滑市,常滑市,6300359,愛知県常滑市セントレア1丁目1,34.866059,136.812448,中部国際空港駅,https://uedayou.net/jrslod/名古屋鉄道/名鉄空港線/中部国際空港,4798723015563804709,会社管理空港,https://linkingopendata.com/local/中部地方,中部地方,NGO,RJGG,https://www.centrair.jp/,3500,m,https://ja.wikivoyage.org/wiki/中部国際空港
https://linkingopendata.com/airport/?RJBB,関西国際空港,関西空港|関空,Kansai International Airport,https://imilite.org/施設型,日本の大阪府にある国際空港,Q193682,https://www.wikidata.org/wiki/Q193682,https://ja.wikipedia.org/wiki/関西国際空港,空港,関西エアポート株式会社,http://ja.dbpedia.org/page/関西国際空港,日本,JPN,Q17,https://geonames.jp/resource/大阪府,大阪府,https://geonames.jp/resource/大阪府泉佐野市,泉佐野市,6300316,大阪府泉佐野市泉州空港北1,34.443914,135.252056,関西空港駅,https://uedayou.net/jrslod/西日本旅客鉄道/関西空港線/関西空港,17397871139225636744,会社管理空港,https://linkingopendata.com/local/近畿地方,近畿地方,KIX,RJBB,https://www.kansai-airport.or.jp/,3500|4000,m,
https://linkingopendata.com/airport/?RJOO,大阪国際空港,大阪空港|伊丹空港,Osaka International Airport,https://imilite.org/施設型,日本の大阪府と兵庫県にまたがる国内線専用の空港,Q1046748,https://www.wikidata.org/wiki/Q1046748,https://ja.wikipedia.org/wiki/大阪国際空港,空港,関西エアポート株式会社,http://ja.dbpedia.org/page/大阪国際空港,日本,JPN,Q17,https://geonames.jp/resource/大阪府,大阪府,https://geonames.jp/resource/大阪府豊中市,豊中市,6300380,大阪府豊中市螢池西町3丁目555,34.791486,135.440457,大阪空港駅,https://uedayou.net/jrslod/大阪モノレール/大阪モノレール線/大阪空港,522728200176792781,会社管理空港,https://linkingopendata.com/local/近畿地方,近畿地方,ITM,RJOO,https://www.osaka-airport.co.jp/,1828|3000,m,
https://linkingopendata.com/airport/?RJTT,東京国際空港,羽田空港|ビックバード,Tokyo International Airport,https://imilite.org/施設型,日本の東京都大田区にある国際空港,Q204853,https://www.wikidata.org/wiki/Q204853,https://ja.wikipedia.org/wiki/東京国際空港,空港,国土交通大臣,http://ja.dbpedia.org/page/東京国際空港,日本,JPN,Q17,https://geonames.jp/resource/東京都,東京都,https://geonames.jp/resource/東京都大田区,大田区,6300412,東京都大田区羽田空港,35.557755,139.753315,羽田空港国内線ターミナル駅|羽田空港国際線ターミナル駅,https://uedayou.net/jrslod/京浜急行電鉄/京急空港線/羽田空港国内線ターミナル,951037605456574687,国管理空港,https://linkingopendata.com/local/関東地方,関東地方,HND,RJTT,https://tokyo-haneda.com/,3000|2500|3360|2500,m,https://ja.wikivoyage.org/wiki/東京国際空港
https://linkingopendata.com/airport/?RJCC,新千歳空港,,New Chitose Airport,https://imilite.org/施設型,日本の北海道千歳市、苫小牧市にある空港,Q908296,https://www.wikidata.org/wiki/Q908296,https://ja.wikipedia.org/wiki/新千歳空港,空港,北海道エアポート株式会社,http://ja.dbpedia.org/page/新千歳空港,日本,JPN,Q17,https://geonames.jp/resource/北海道,北海道,https://geonames.jp/resource/北海道千歳市,千歳市,6300322,北海道千歳市美々,42.787573,141.680844,新千歳空港駅,https://uedayou.net/jrslod/北海道旅客鉄道/千歳線/新千歳空港,,国管理空港,https://linkingopendata.com/local/北海道地方,北海道地方,CTS,RJCC,http://www.new-chitose-airport.jp/,3000|3000,m,
https://linkingopendata.com/airport/?RJCW,稚内空港,,Wakkanai Airport,https://imilite.org/施設型,日本の北海道にある空港,Q1368344,https://www.wikidata.org/wiki/Q1368344,https://ja.wikipedia.org/wiki/稚内空港,空港,国土交通大臣,http://ja.dbpedia.org/page/稚内空港,日本,JPN,Q17,https://geonames.jp/resource/北海道,北海道,https://geonames.jp/resource/北海道稚内市,稚内市,,北海道稚内市声問村声問6744,45.399826,141.798323,南稚内駅,https://uedayou.net/jrslod/北海道旅客鉄道/宗谷本線/南稚内,,国管理空港,https://linkingopendata.com/local/北海道地方,北海道地方,WKJ,RJCW,https://www.wkj-airport.jp/,2200,m,
https://linkingopendata.com/airport/?RJCK,釧路空港,たんちょう釧路空港,Kushiro Airport,https://imilite.org/施設型,日本の北海道にある空港,Q1333925,https://www.wikidata.org/wiki/Q1333925,https://ja.wikipedia.org/wiki/釧路空港,空港,国土交通大臣,http://ja.dbpedia.org/page/釧路空港,日本,JPN,Q17,https://geonames.jp/resource/北海道,北海道,https://geonames.jp/resource/北海道釧路市,釧路市,,北海道釧路市鶴丘2番地,43.045163,144.196231,釧路駅,https://uedayou.net/jrslod/北海道旅客鉄道/根室本線/釧路,,国管理空港,https://linkingopendata.com/local/北海道地方,北海道地方,KUH,RJCK,https://www.kushiro-airport.co.jp/,2500,m,
https://linkingopendata.com/airport/?RJCH,函館空港,,Hakodate Airport,https://imilite.org/施設型,日本の北海道函館市にある空港,Q1155685,https://www.wikidata.org/wiki/Q1155685,https://ja.wikipedia.org/wiki/函館空港,空港,国土交通大臣,http://ja.dbpedia.org/page/函館空港,日本,JPN,Q17,https://geonames.jp/resource/北海道,北海道,https://geonames.jp/resource/北海道函館市,函館市,,北海道函館市高松町511番地,41.775646,140.815743,函館駅,https://uedayou.net/jrslod/北海道旅客鉄道/函館本線/函館,,国管理空港,https://linkingopendata.com/local/北海道地方,北海道地方,HKD,RJCH,https://airport.ne.jp/,3000,m,
https://linkingopendata.com/airport/?RJSS,仙台空港,仙台国際空港,Sendai Airport,https://imilite.org/施設型,日本の宮城県にある空港,Q1054857,https://www.wikidata.org/wiki/Q1054857,https://ja.wikipedia.org/wiki/仙台空港,空港,仙台国際空港株式会社,http://ja.dbpedia.org/page/仙台空港,日本,JPN,Q17,https://geonames.jp/resource/宮城県,宮城県,https://geonames.jp/resource/宮城県名取市,名取市,6300399,宮城県名取市下増田南原,38.143669,140.923307,仙台空港駅,https://uedayou.net/jrslod/仙台空港鉄道/仙台空港線/仙台空港,,国管理空港,https://linkingopendata.com/local/東北地方,東北地方,SDJ,RJSS,https://www.sendai-airport.co.jp/,1200|3000,m,
https://linkingopendata.com/airport/?RJSN,新潟空港,,Niigata Airport,https://imilite.org/施設型,日本の新潟県にある空港,Q1197536,https://www.wikidata.org/wiki/Q1197536,https://ja.wikipedia.org/wiki/新潟空港,空港,国土交通大臣,http://ja.dbpedia.org/page/新潟空港,日本,JPN,Q17,https://geonames.jp/resource/新潟県,新潟県,https://geonames.jp/resource/新潟県新潟市,新潟市,6300396,新潟県新潟市東区松浜町3710,37.951072,139.112652,新潟駅,https://uedayou.net/jrslod/東日本旅客鉄道/上越新幹線/新潟,,国管理空港,https://linkingopendata.com/local/中部地方,中部地方,KIJ,RJSN,http://www.niigata-airport.gr.jp/,1314|2500,m,
https://linkingopendata.com/airport/?RJOA,広島空港,,Hiroshima Airport,https://imilite.org/施設型,日本の広島県三原市にある国際空港,Q82240,https://www.wikidata.org/wiki/Q82240,https://ja.wikipedia.org/wiki/広島空港,空港,国土交通大臣,http://ja.dbpedia.org/page/広島空港,日本,JPN,Q17,https://geonames.jp/resource/広島県,広島県,https://geonames.jp/resource/広島県三原市,三原市,6300371,広島県三原市本郷町善入寺64-31,34.439887,132.918616,白市駅,https://uedayou.net/jrslod/西日本旅客鉄道/山陽線/白市,,国管理空港,https://linkingopendata.com/local/中国地方,中国地方,HIJ,RJOA,https://www.hij.airport.jp/,3000,m,
https://linkingopendata.com/airport/?RJOT,高松空港,,Takamatsu Airport,https://imilite.org/施設型,日本の香川県にある空港,Q1334603,https://www.wikidata.org/wiki/Q1334603,https://ja.wikipedia.org/wiki/高松空港,空港,高松空港株式会社,http://ja.dbpedia.org/page/高松空港,日本,JPN,Q17,https://geonames.jp/resource/香川県,香川県,https://geonames.jp/resource/香川県高松市,高松市,6300384,香川県高松市香南町岡1312-7,34.219081,134.019296,高松駅|琴平駅|坂出駅,https://uedayou.net/jrslod/四国旅客鉄道/予讃線/高松,,国管理空港,https://linkingopendata.com/local/四国地方,四国地方,TAK,RJOT,https://www.takamatsu-airport.com/,2500,m,
https://linkingopendata.com/airport/?RJOM,松山空港,,Matsuyama Airport,https://imilite.org/施設型,日本の愛媛県松山市にある空港,Q255345,https://www.wikidata.org/wiki/Q255345,https://ja.wikipedia.org/wiki/松山空港,空港,国土交通大臣,http://ja.dbpedia.org/page/松山空港,日本,JPN,Q17,https://geonames.jp/resource/愛媛県,愛媛県,https://geonames.jp/resource/愛媛県松山市,松山市,6300379,愛媛県松山市南吉田町2731,33.829523,132.701287,松山駅,https://uedayou.net/jrslod/四国旅客鉄道/予讃線/松山,,国管理空港,https://linkingopendata.com/local/四国地方,四国地方,MYJ,RJOM,http://www.matsuyama-airport.co.jp/,2500,m,
https://linkingopendata.com/airport/?RJOK,高知空港,高知龍馬空港,Kochi Airport,https://imilite.org/施設型,日本の高知県にある空港,Q1156315,https://www.wikidata.org/wiki/Q1156315,https://ja.wikipedia.org/wiki/高知空港,空港,国土交通大臣,http://ja.dbpedia.org/page/高知空港,日本,JPN,Q17,https://geonames.jp/resource/高知県,高知県,https://geonames.jp/resource/高知県南国市,南国市,,高知県南国市久枝乙58,33.548625,133.672574,高知駅|ごめん駅|のいち駅,https://uedayou.net/jrslod/四国旅客鉄道/土讃線/高知,,国管理空港,https://linkingopendata.com/local/四国地方,四国地方,KCZ,RJOK,http://www.kochiap.co.jp/,2500,m,
https://linkingopendata.com/airport/?RJFF,福岡空港,板付空港,Fukuoka Airport,https://imilite.org/施設型,日本の福岡県福岡市博多区にある空港,Q1137465,https://www.wikidata.org/wiki/Q1137465,https://ja.wikipedia.org/wiki/福岡空港,空港,福岡国際空港株式会社,http://ja.dbpedia.org/page/福岡空港,日本,JPN,Q17,https://geonames.jp/resource/福岡県,福岡県,https://geonames.jp/resource/福岡県福岡市,福岡市,6300346,福岡県福岡市博多区下臼井778-1,33.596785,130.447937,博多駅|天神駅,https://uedayou.net/jrslod/九州旅客鉄道/九州新幹線/博多,,国管理空港,https://linkingopendata.com/local/九州地方,九州地方,FUK,RJFF,https://www.fukuoka-airport.jp/,2800,m,
https://linkingopendata.com/airport/?RJFR,北九州空港,,Kitakyushu Airport,https://imilite.org/施設型,日本の福岡県にある空港。2006年開港。新北九州空港。,Q594223,https://www.wikidata.org/wiki/Q594223,https://ja.wikipedia.org/wiki/北九州空港,空港,国土交通大臣,http://ja.dbpedia.org/page/北九州空港,日本,JPN,Q17,https://geonames.jp/resource/福岡県,福岡県,https://geonames.jp/resource/福岡県北九州市,北九州市,,福岡県北九州市小倉南区空港北町6,33.838099,131.032089,朽網駅,https://uedayou.net/jrslod/九州旅客鉄道/日豊本線/朽網,,国管理空港,https://linkingopendata.com/local/九州地方,九州地方,KKJ,RJFR,http://www.kitakyu-air.jp/,2500,m,
https://linkingopendata.com/airport/?RJFU,長崎空港　,大村空港,Nagasaki Airport,https://imilite.org/施設型,日本の長崎県にある空港,Q133796,https://www.wikidata.org/wiki/Q133796,https://ja.wikipedia.org/wiki/長崎空港　,空港,国土交通大臣,http://ja.dbpedia.org/page/長崎空港　,日本,JPN,Q17,https://geonames.jp/resource/長崎県,長崎県,https://geonames.jp/resource/長崎県大村市,大村市,6300355,長崎県大村市箕島町593,32.915307,129.921116,長崎駅,https://uedayou.net/jrslod/九州旅客鉄道/長崎本線/長崎,,国管理空港,https://linkingopendata.com/local/九州地方,九州地方,NGS,RJFU,http://nagasaki-airport.jp/,3000,m,
https://linkingopendata.com/airport/?RJFT,熊本空港,阿蘇くまもと空港,Kumamoto Airport,https://imilite.org/施設型,日本の熊本県にある空港,Q1199773,https://www.wikidata.org/wiki/Q1199773,https://ja.wikipedia.org/wiki/熊本空港,空港,熊本国際空港株式会社,http://ja.dbpedia.org/page/熊本空港,日本,JPN,Q17,https://geonames.jp/resource/熊本県,熊本県,https://geonames.jp/resource/熊本県益城町,益城町,6300354,熊本県上益城郡益城町大字小谷1802-2,32.834727,130.85913,肥後大津駅,https://uedayou.net/jrslod/九州旅客鉄道/豊肥本線/肥後大津,,国管理空港,https://linkingopendata.com/local/九州地方,九州地方,KMJ,RJFT,https://www.kumamoto-airport.co.jp/,3000,m,
https://linkingopendata.com/airport/?RJFO,大分空港,,Oita Airport,https://imilite.org/施設型,日本の大分県にある空港,Q1334587,https://www.wikidata.org/wiki/Q1334587,https://ja.wikipedia.org/wiki/大分空港,空港,国土交通大臣,http://ja.dbpedia.org/page/大分空港,日本,JPN,Q17,https://geonames.jp/resource/大分県,大分県,https://geonames.jp/resource/大分県国東市,国東市,6300351,大分県国東市安岐町下原13,33.469499,131.717594,杵築駅,https://uedayou.net/jrslod/九州旅客鉄道/日豊本線/杵築,,国管理空港,https://linkingopendata.com/local/九州地方,九州地方,OIT,RJFO,https://www.oita-airport.jp/,3000,m,
https://linkingopendata.com/airport/?RJFM,宮崎空港,宮崎ブーゲンビリア空港,Miyazaki Airport,https://imilite.org/施設型,日本の宮崎県にある空港,Q1378640,https://www.wikidata.org/wiki/Q1378640,https://ja.wikipedia.org/wiki/宮崎空港,空港,国土交通大臣,http://ja.dbpedia.org/page/宮崎空港,日本,JPN,Q17,https://geonames.jp/resource/宮崎県,宮崎県,https://geonames.jp/resource/宮崎県宮崎市,宮崎市,,宮崎県宮崎市赤江,31.885073,131.448592,宮崎空港駅,https://uedayou.net/jrslod/九州旅客鉄道/宮崎空港線/宮崎空港,,国管理空港,https://linkingopendata.com/local/九州地方,九州地方,KMI,RJFM,https://www.miyazaki-airport.co.jp/,2500,m,
https://linkingopendata.com/airport/?RJFK,鹿児島空港,鹿児島航空基地,Kagoshima Airport,https://imilite.org/施設型,日本の鹿児島県にある空港,Q1156310,https://www.wikidata.org/wiki/Q1156310,https://ja.wikipedia.org/wiki/鹿児島空港,空港,国土交通大臣,http://ja.dbpedia.org/page/鹿児島空港,日本,JPN,Q17,https://geonames.jp/resource/鹿児島県,鹿児島県,https://geonames.jp/resource/鹿児島県霧島市,霧島市,,鹿児島県霧島市溝辺町麓822,31.799208,130.717342,中福良駅,https://uedayou.net/jrslod/九州旅客鉄道/肥薩線/中福良,,国管理空港,https://linkingopendata.com/local/九州地方,九州地方,KOJ,RJFK,https://www.koj-ab.co.jp/,3000,m,
https://linkingopendata.com/airport/?ROAH,那覇空港,,Naha Airport,https://imilite.org/施設型,日本の沖縄県那覇市にある空港,Q1197455,https://www.wikidata.org/wiki/Q1197455,https://ja.wikipedia.org/wiki/那覇空港,空港,国土交通大臣,http://ja.dbpedia.org/page/那覇空港,日本,JPN,Q17,https://geonames.jp/resource/沖縄県,沖縄県,https://geonames.jp/resource/沖縄県那覇市,那覇市,6300458,沖縄県那覇市鏡水150,26.206212,127.650625,那覇空港駅,https://uedayou.net/jrslod/沖縄都市モノレール/沖縄都市モノレール線/那覇空港,,国管理空港,https://linkingopendata.com/local/沖縄地方,沖縄地方,OKA,ROAH,https://www.naha-airport.co.jp/,3000,m,
https://linkingopendata.com/airport/?RJEC,旭川空港,北海道のまん中・旭川空港,Asahikawa Airport,https://imilite.org/施設型,日本の北海道にある空港,Q387048,https://www.wikidata.org/wiki/Q387048,https://ja.wikipedia.org/wiki/旭川空港,空港,北海道エアポート株式会社,http://ja.dbpedia.org/page/旭川空港,日本,JPN,Q17,https://geonames.jp/resource/北海道,北海道,https://geonames.jp/resource/北海道東神楽町,東神楽町,,北海道上川郡東神楽町東2線16号98番地,43.671201,142.453738,,,,特定地方管理空港,https://linkingopendata.com/local/北海道地方,北海道地方,AKJ,RJEC,https://www.aapb.co.jp/,2500,m,
https://linkingopendata.com/airport/?RJCB,帯広空港,とかち帯広空港|新帯広空港,Obihiro Airport,https://imilite.org/施設型,日本の北海道にある空港,Q1332254,https://www.wikidata.org/wiki/Q1332254,https://ja.wikipedia.org/wiki/帯広空港,空港,帯広市,http://ja.dbpedia.org/page/帯広空港,日本,JPN,Q17,https://geonames.jp/resource/北海道,北海道,https://geonames.jp/resource/北海道帯広市,帯広市,,北海道帯広市泉町西9線中841,42.73357,143.21238,,,,特定地方管理空港,https://linkingopendata.com/local/北海道地方,北海道地方,OBO,RJCB,https://obihiro-airport.com/,2500,m,
https://linkingopendata.com/airport/?RJSK,秋田空港,,Akita Airport,https://imilite.org/施設型,日本の秋田県にある空港,Q1336514,https://www.wikidata.org/wiki/Q1336514,https://ja.wikipedia.org/wiki/秋田空港,空港,秋田県,http://ja.dbpedia.org/page/秋田空港,日本,JPN,Q17,https://geonames.jp/resource/秋田県,秋田県,https://geonames.jp/resource/秋田県秋田市,秋田市,6300394,秋田県秋田市雄和椿川山籠49,39.612135,140.217361,,,,特定地方管理空港,https://linkingopendata.com/local/東北地方,東北地方,AXT,RJSK,https://www.akita-airport.com/,2500,m,
https://linkingopendata.com/airport/?RJSC,山形空港,おいしい山形空港,Yamagata Airport,https://imilite.org/施設型,日本の山形県にある空港,Q176187,https://www.wikidata.org/wiki/Q176187,https://ja.wikipedia.org/wiki/山形空港,空港,山形県,http://ja.dbpedia.org/page/山形空港,日本,JPN,Q17,https://geonames.jp/resource/山形県,山形県,https://geonames.jp/resource/山形県東根市,東根市,,山形県東根市大字羽入字柏原新林3008番地,38.409559,140.366385,,,,特定地方管理空港,https://linkingopendata.com/local/東北地方,東北地方,GAJ,RJSC,https://www.yamagata-airport.co.jp/,2000,m,
https://linkingopendata.com/airport/?RJDC,山口宇部空港,宇部空港,Yamaguchi-Ube Airport,https://imilite.org/施設型,日本の山口県にある空港,Q1328906,https://www.wikidata.org/wiki/Q1328906,https://ja.wikipedia.org/wiki/山口宇部空港,空港,山口県,http://ja.dbpedia.org/page/山口宇部空港,日本,JPN,Q17,https://geonames.jp/resource/山口県,山口県,https://geonames.jp/resource/山口県宇部市,宇部市,6300334,山口県宇部市沖宇部625,33.932641,131.27375,,,,特定地方管理空港,https://linkingopendata.com/local/中国地方,中国地方,UBJ,RJDC,http://www.yamaguchiube-airport.jp/,2500,m,
https://linkingopendata.com/airport/?RJER,利尻空港,,Rishiri Airport,https://imilite.org/施設型,日本の北海道にある空港,Q1049856,https://www.wikidata.org/wiki/Q1049856,https://ja.wikipedia.org/wiki/利尻空港,空港,北海道,http://ja.dbpedia.org/page/利尻空港,日本,JPN,Q17,https://geonames.jp/resource/北海道,北海道,https://geonames.jp/resource/北海道利尻富士町,利尻富士町,,北海道利尻郡利尻富士町鴛泊本泊1143番地,45.243766,141.183626,,,,地方管理空港,https://linkingopendata.com/local/北海道地方,北海道地方,RIS,RJER,https://www.town.rishirifuji.hokkaido.jp/rishirifuji/1184.htm,1800,m,
https://linkingopendata.com/airport/?RJCR,礼文空港,,Rebun Airport,https://imilite.org/施設型,日本の北海道にある空港,Q3275961,https://www.wikidata.org/wiki/Q3275961,https://ja.wikipedia.org/wiki/礼文空港,空港,北海道,http://ja.dbpedia.org/page/礼文空港,日本,JPN,Q17,https://geonames.jp/resource/北海道,北海道,https://geonames.jp/resource/北海道礼文町,礼文町,,北海道礼文郡礼文町船泊村ホロトマリ377,45.45239,141.041291,,,,地方管理空港,https://linkingopendata.com/local/北海道地方,北海道地方,RBJ,RJCR,https://www.cab.mlit.go.jp/tcab/conditions/01_hokkaido/11_rebun.html,800,m,
https://linkingopendata.com/airport/?RJEO,奥尻空港,,Okushiri Airport,https://imilite.org/施設型,日本の北海道にある空港,Q1432227,https://www.wikidata.org/wiki/Q1432227,https://ja.wikipedia.org/wiki/奥尻空港,空港,北海道,http://ja.dbpedia.org/page/奥尻空港,日本,JPN,Q17,https://geonames.jp/resource/北海道,北海道,https://geonames.jp/resource/北海道奥尻町,奥尻町,,北海道奥尻郡奥尻町米岡185-2,42.072578,139.435547,,,,地方管理空港,https://linkingopendata.com/local/北海道地方,北海道地方,OIR,RJEO,https://www.town.okushiri.lg.jp/hotnews/detail/00001538.html,1500,m,
https://linkingopendata.com/airport/?RJCN,中標津空港,根室中標津空港,Nakashibetsu Airport,https://imilite.org/施設型,日本の北海道にある空港,Q1432123,https://www.wikidata.org/wiki/Q1432123,https://ja.wikipedia.org/wiki/中標津空港,空港,北海道,http://ja.dbpedia.org/page/中標津空港,日本,JPN,Q17,https://geonames.jp/resource/北海道,北海道,https://geonames.jp/resource/北海道中標津町,中標津町,6300326,北海道標津郡中標津町北中16-9,43.573267,144.956747,,,,地方管理空港,https://linkingopendata.com/local/北海道地方,北海道地方,SHB,RJCN,https://www.nakashibetsu-airport.jp/,2000,m,
https://linkingopendata.com/airport/?RJEB,紋別空港,オホーツク紋別空港,Monbetsu Airport,https://imilite.org/施設型,日本の北海道にある空港,Q1432054,https://www.wikidata.org/wiki/Q1432054,https://ja.wikipedia.org/wiki/紋別空港,空港,北海道,http://ja.dbpedia.org/page/紋別空港,日本,JPN,Q17,https://geonames.jp/resource/北海道,北海道,https://geonames.jp/resource/北海道紋別市,紋別市,,北海道紋別市小向19-3,44.305991,143.407653,,,,地方管理空港,https://linkingopendata.com/local/北海道地方,北海道地方,MBE,RJEB,https://www.ok-m.jp/,2000,m,
https://linkingopendata.com/airport/?RJCM,女満別空港,,Memanbetsu Airport,https://imilite.org/施設型,日本の北海道にある空港,Q651482,https://www.wikidata.org/wiki/Q651482,https://ja.wikipedia.org/wiki/女満別空港,空港,北海道,http://ja.dbpedia.org/page/女満別空港,日本,JPN,Q17,https://geonames.jp/resource/北海道,北海道,https://geonames.jp/resource/北海道大空町,大空町,6300325,北海道網走郡大空町女満別中央,43.882306,144.15884,,,,地方管理空港,https://linkingopendata.com/local/北海道地方,北海道地方,MMB,RJCM,http://www.mmb-airport.co.jp/,2500,m,
https://linkingopendata.com/airport/?RJSA,青森空港,,Aomori Airport,https://imilite.org/施設型,日本の青森県にある空港,Q628429,https://www.wikidata.org/wiki/Q628429,https://ja.wikipedia.org/wiki/青森空港,空港,青森県,http://ja.dbpedia.org/page/青森空港,日本,JPN,Q17,https://geonames.jp/resource/青森県,青森県,https://geonames.jp/resource/青森県青森市,青森市,6300388,青森県青森市大谷小谷1-5,40.738412,140.689237,,,,地方管理空港,https://linkingopendata.com/local/東北地方,東北地方,AOJ,RJSA,https://www.aomori-airport.co.jp/,3000,m,
https://linkingopendata.com/airport/?RJSI,花巻空港,いわて花巻空港,Hanamaki Airport,https://imilite.org/施設型,日本の岩手県にある空港,Q1320088,https://www.wikidata.org/wiki/Q1320088,https://ja.wikipedia.org/wiki/花巻空港,空港,岩手県,http://ja.dbpedia.org/page/花巻空港,日本,JPN,Q17,https://geonames.jp/resource/岩手県,岩手県,https://geonames.jp/resource/岩手県花巻市,花巻市,6300393,岩手県花巻市東宮野目第2地割53番地,39.42148,141.13832,,,,地方管理空港,https://linkingopendata.com/local/東北地方,東北地方,HNA,RJSI,https://www.hna-terminal.co.jp/,2500,m,https://ja.wikivoyage.org/wiki/花巻空港
https://linkingopendata.com/airport/?RJSR,大館能代空港,あきた北空港|道の駅大館能代空港,Odate-Noshiro Airport,https://imilite.org/施設型,日本の秋田県にある空港,Q1016960,https://www.wikidata.org/wiki/Q1016960,https://ja.wikipedia.org/wiki/大館能代空港,空港,秋田県,http://ja.dbpedia.org/page/大館能代空港,日本,JPN,Q17,https://geonames.jp/resource/秋田県,秋田県,https://geonames.jp/resource/秋田県北秋田市,北秋田市,6300398,秋田県北秋田市脇神字からむし岱21番地144,40.198087,140.373551,,,,地方管理空港,https://linkingopendata.com/local/東北地方,東北地方,ONJ,RJSR,https://onj-airterminal.com/,2000,m,
https://linkingopendata.com/airport/?RJSY,庄内空港,おいしい庄内空港,Shonai Airport,https://imilite.org/施設型,日本の山形県にある空港,Q1927323,https://www.wikidata.org/wiki/Q1927323,https://ja.wikipedia.org/wiki/庄内空港,空港,山形県,http://ja.dbpedia.org/page/庄内空港,日本,JPN,Q17,https://geonames.jp/resource/山形県,山形県,https://geonames.jp/resource/山形県酒田市,酒田市,6300401,山形県酒田市浜中村東30-3,38.81576,139.787689,,,,地方管理空港,https://linkingopendata.com/local/東北地方,東北地方,SYO,RJSY,https://www.shonai-airport.co.jp/,2000,m,
https://linkingopendata.com/airport/?RJSF,福島空港,,Fukushima Airport,https://imilite.org/施設型,日本の福島県にある空港,Q177473,https://www.wikidata.org/wiki/Q177473,https://ja.wikipedia.org/wiki/福島空港,空港,福島県,http://ja.dbpedia.org/page/福島空港,日本,JPN,Q17,https://geonames.jp/resource/福島県,福島県,https://geonames.jp/resource/福島県玉川村,玉川村,6300391,福島県石川郡玉川村北須釜はばき田21,37.227104,140.433469,,,,地方管理空港,https://linkingopendata.com/local/東北地方,東北地方,FKS,RJSF,https://www.fks-ab.co.jp/,2500,m,
https://linkingopendata.com/airport/?RJTO,大島空港,,Oshima Airport,https://imilite.org/施設型,日本の東京都大島町にある空港,Q1196909,https://www.wikidata.org/wiki/Q1196909,https://ja.wikipedia.org/wiki/大島空港,空港,東京都港湾局,http://ja.dbpedia.org/page/大島空港,日本,JPN,Q17,https://geonames.jp/resource/東京都,東京都,https://geonames.jp/resource/東京都大島町,大島町,6300410,東京都大島町元町北の山270,34.782519,139.363327,,,,地方管理空港,https://linkingopendata.com/local/東北地方,東北地方,OIM,RJTO,https://www.kouwan.metro.tokyo.lg.jp/rito/tmg-airport/oshima/,1800,m,
https://linkingopendata.com/airport/?RJAN,新島空港,,Niijima Airport,https://imilite.org/施設型,日本の東京都新島村にある空港,Q2248108,https://www.wikidata.org/wiki/Q2248108,https://ja.wikipedia.org/wiki/新島空港,空港,東京都港湾局,http://ja.dbpedia.org/page/新島空港,日本,JPN,Q17,https://geonames.jp/resource/東京都,東京都,https://geonames.jp/resource/東京都新島村,新島村,8533839,東京都新島村字川原,34.371048,139.262323,,,,地方管理空港,https://linkingopendata.com/local/伊豆諸島,伊豆諸島,,RJAN,https://www.kouwan.metro.tokyo.lg.jp/rito/tmg-airport/niijima/,800,m,
